Date,406213_rain,406213_evap,406215_rain,406215_evap,406216_rain,406216_evap,406217_rain,406217_evap,406262_rain,406262_evap,406214_rain,406214_evap,406235_rain,406235_evap,406226_rain,406226_evap,406219_rain,406219_evap,Dam_rain,Dam_evap,406201_rain,406201_evap,406224_rain,406224_evap,406218_rain,406218_evap,406202_rain,406202_evap,406265_rain,406265_evap
26/12/2007,0.0000,6.0748,0.0000,6.1176,0.0000,6.0748,0.0000,6.2616,0.0000,6.3428,0.0000,6.3026,0.0000,6.1670,0.0000,6.3590,0.0000,6.2777,0.0000,6.3712,0.0000,6.3866,0.0000,6.4111,0.0000,6.4293,0.0000,6.4451,0.0000,6.4951
27/12/2007,0.0000,5.9551,0.0000,6.1267,0.0000,6.1612,0.0000,6.3839,0.0000,6.4123,0.0000,6.4071,0.0000,6.1032,0.0000,6.3774,0.0000,6.2933,0.0000,6.4373,0.0000,6.4566,0.0000,6.4723,0.0000,6.5055,0.0000,6.5342,0.0000,6.6396
28/12/2007,0.0000,6.5712,0.0000,6.6991,0.0000,6.7767,0.0000,6.9518,0.0000,6.9875,0.0000,6.9702,0.0000,6.6311,0.0000,6.7771,0.0000,6.7721,0.0000,7.0025,0.0000,7.0101,0.0000,7.0355,0.0000,7.1000,0.0000,7.1432,0.0000,7.1875
29/12/2007,0.0000,7.0634,0.0000,7.0810,0.0000,7.1415,0.0000,7.2391,0.0000,7.3209,0.0000,7.2817,0.0000,7.1817,0.0000,7.2634,0.0000,7.2132,0.0000,7.3345,0.0000,7.3502,0.0000,7.3835,0.0000,7.4447,0.0000,7.5268,0.0000,7.5877
30/12/2007,0.0000,6.5412,0.0000,6.7506,0.0000,7.0013,0.0000,7.2501,0.0000,7.2551,0.0000,7.2181,0.0000,6.7772,0.0000,6.9520,0.0000,6.8755,0.0000,7.1157,0.0000,7.2395,0.0000,7.2950,0.0000,7.4185,0.0000,7.5109,0.0000,7.5031
31/12/2007,0.0000,7.2781,0.0000,7.4265,0.0000,7.4751,0.0000,7.7057,0.0000,7.6661,0.0000,7.7287,0.0000,7.3134,0.0000,7.5404,0.0000,7.4706,0.0000,7.5980,0.0000,7.7622,0.0000,7.7787,0.0000,7.8334,0.0000,7.8529,0.0000,7.8925
01/01/2008,0.0000,7.6831,0.0000,7.6786,0.0000,7.6135,0.0000,7.7155,0.0000,7.7176,0.0000,7.7312,0.0000,7.7144,0.0000,7.7503,0.0000,7.7225,0.0000,7.7150,0.0000,7.7627,0.0000,7.8010,0.0000,7.7860,0.0000,7.7295,0.0000,7.7690
02/01/2008,0.0000,6.3422,0.0000,6.4564,0.0000,6.5835,0.0000,6.8938,0.0000,6.9253,0.0000,6.9164,0.0000,6.4904,0.0000,6.7091,0.0000,6.6453,0.0000,6.9407,0.0000,6.9885,0.0000,7.0286,0.0000,7.1007,0.0000,7.1651,0.0000,7.2670
03/01/2008,0.0000,6.6098,0.0000,6.7827,0.0000,6.7931,0.0000,7.1619,0.0000,7.2307,0.0000,7.1816,0.0000,6.8540,0.0000,7.2120,0.0000,7.0572,0.0000,7.2628,0.0000,7.2899,0.0000,7.3386,0.0000,7.3729,0.0000,7.4224,0.0000,7.4617
04/01/2008,0.0000,7.1923,0.0000,7.3035,0.0000,7.2914,0.0000,7.5072,0.0000,7.5592,0.0000,7.5309,0.0000,7.3096,0.0000,7.4716,0.0000,7.4462,0.0000,7.5769,0.0000,7.5704,0.0000,7.5421,0.0000,7.5634,0.0000,7.5506,0.0000,7.5121
05/01/2008,0.0000,7.3139,0.0000,7.3772,0.0000,7.2923,0.0000,7.4217,0.0000,7.4263,0.0000,7.4053,0.0000,7.3224,0.0000,7.3981,0.0000,7.3839,0.0000,7.4214,0.0000,7.4258,0.0000,7.4639,0.0000,7.4595,0.0000,7.4759,0.0000,7.4942
06/01/2008,0.0000,6.9476,0.0000,7.0362,0.0000,7.1488,0.0000,7.4762,0.0000,7.5572,0.0000,7.5183,0.0000,7.2063,0.0000,7.3990,0.0000,7.3085,0.0000,7.5364,0.0000,7.6393,0.0000,7.6861,0.0000,7.7372,0.0000,7.7962,0.0000,7.8591
07/01/2008,0.0000,6.1826,0.0000,6.3281,0.0000,6.4083,0.0000,6.5939,0.0000,6.6353,0.0000,6.6089,0.0000,6.3772,0.0000,6.5258,0.0000,6.4929,0.0000,6.6402,0.0000,6.6569,0.0000,6.6401,0.0000,6.6852,0.0000,6.7219,0.0000,6.7476
08/01/2008,0.0000,6.2918,0.0000,6.4020,0.0000,6.6110,0.0000,6.7290,0.0000,6.6887,0.0000,6.7187,0.0000,6.5084,0.0000,6.6613,0.0000,6.5892,0.0000,6.7332,0.0000,6.7632,0.0000,6.7927,0.0000,6.8290,0.0000,6.8701,0.0000,7.0506
09/01/2008,0.0000,6.5465,0.0000,6.7243,0.0000,6.8171,0.0000,7.1330,0.0000,6.9996,0.0000,7.0610,0.0000,6.7397,0.0000,6.8828,0.0000,6.8570,0.0000,6.9779,0.0000,6.9921,0.0000,6.9855,0.0000,7.1193,0.0000,7.1594,0.0000,7.1709
10/01/2008,0.0000,7.4181,0.0000,7.5069,0.0000,7.5121,0.0000,7.6766,0.0000,7.6840,0.0000,7.6532,0.0000,7.4834,0.0000,7.4822,0.0000,7.5421,0.0000,7.5622,0.0000,7.5305,0.0000,7.4935,0.0000,7.5346,0.0000,7.5599,0.0000,7.5921
11/01/2008,0.0000,6.8903,0.0000,7.0429,0.0000,7.0655,0.0000,7.3053,0.0000,7.3818,0.0120,7.4152,0.0000,6.9934,0.3544,7.2176,0.1248,7.1768,0.2143,7.4233,0.8062,7.4573,1.2814,7.3547,0.5185,7.4915,0.0111,7.4703,0.0000,7.5144
12/01/2008,0.0000,6.1031,0.0093,6.2342,0.0250,6.3264,0.0000,6.4545,0.0557,6.4942,0.0218,6.4767,0.0373,6.2555,0.0241,6.4854,0.0000,6.3842,0.0000,6.5304,0.0044,6.5581,0.0000,6.6201,0.0000,6.6486,0.0000,6.7291,0.0000,6.7948
13/01/2008,0.0000,5.5358,0.0000,5.5786,0.0000,5.7394,0.0000,6.0208,0.0000,6.0839,0.0000,6.0463,0.0000,5.7674,0.0000,5.9597,0.0000,5.8419,0.0000,6.1426,0.0000,6.1765,0.0000,6.2129,0.0428,6.2748,0.6968,6.3319,0.7639,6.3788
14/01/2008,0.0000,5.7665,0.0000,5.8033,0.0000,5.8692,0.0000,6.0899,0.0000,6.1284,0.0000,6.1290,0.0000,5.9050,0.0304,6.0825,0.0000,5.9722,0.0000,6.1705,0.0084,6.2244,0.0750,6.2832,0.0021,6.3505,0.0000,6.4077,0.0000,6.4366
15/01/2008,0.0000,6.5079,0.0000,6.5097,0.0000,6.4880,0.0000,6.5656,0.0000,6.5761,0.0000,6.5675,0.0000,6.5579,0.0000,6.6374,0.0000,6.5824,0.0000,6.6301,0.0000,6.6249,0.0000,6.6626,0.0000,6.6878,0.0000,6.7317,0.0000,6.7268
16/01/2008,0.0000,5.6276,0.0000,5.7341,0.0000,5.7697,0.0000,6.0164,0.0000,6.0825,0.0000,6.0686,0.0000,5.8991,0.0000,6.0972,0.0000,5.9669,0.0000,6.1434,0.0000,6.1713,0.0000,6.2275,0.0000,6.2876,0.0000,6.3761,0.0000,6.3867
17/01/2008,0.0000,5.6969,0.0000,5.9027,0.0000,6.0991,0.0000,6.3319,0.0000,6.3400,0.0000,6.3307,0.0000,5.9872,0.0000,6.2972,0.0000,6.1616,0.0000,6.4075,0.0000,6.4160,0.0000,6.4348,0.0000,6.4797,0.0000,6.4880,0.0000,6.5170
18/01/2008,1.1937,3.9528,0.0943,3.8480,0.0000,3.6179,0.0000,3.6319,0.0000,3.7218,0.0000,3.6867,6.8599,3.8594,1.8114,3.8989,0.6549,3.8654,0.0000,3.7597,0.0009,3.7466,0.0000,3.7310,0.0000,3.6080,0.0000,3.5025,0.0000,3.4412
19/01/2008,7.8707,2.9593,9.0724,2.9374,7.1528,2.8777,7.6429,2.8434,7.3115,2.8942,7.9176,2.8620,9.7613,2.9745,6.8506,2.9968,7.8494,2.9701,6.5286,2.8936,7.8896,2.8839,9.7359,2.8668,11.1556,2.8773,11.8286,2.8752,12.2738,2.8790
20/01/2008,6.0688,3.3691,7.6990,3.5932,7.8000,3.7623,11.6486,4.2384,13.2049,4.2679,13.8106,4.2565,4.9760,3.6278,15.8114,3.9659,8.7623,3.8591,15.3286,4.1335,18.9286,4.3118,26.7714,4.3485,28.8284,4.4982,40.0349,4.6047,49.8541,4.7264
21/01/2008,1.7282,4.8159,0.4318,4.9042,0.0000,5.0944,0.0000,5.3905,0.0000,5.4620,0.0282,5.4558,0.0327,5.1585,0.0342,5.4581,0.1061,5.2416,0.0000,5.5488,0.0150,5.6715,0.0000,5.8153,0.0000,5.9043,0.0000,5.9393,0.0000,5.9390
22/01/2008,0.0000,4.3404,0.0000,4.4150,0.0000,4.3628,0.0000,4.6161,0.0000,4.7343,0.0000,4.6566,0.0000,4.4656,0.0000,4.6846,0.0000,4.6035,0.0000,4.7454,0.0000,4.7662,0.0000,4.8405,0.0000,4.9591,0.0000,4.9914,0.0000,5.0912
23/01/2008,0.0113,5.7548,0.0019,5.7899,0.0000,5.7844,0.0771,5.9760,0.0000,6.1416,0.0148,6.0673,0.0000,5.8998,0.0000,6.0896,0.0000,5.9869,0.0000,6.1492,0.0000,6.1671,0.0000,6.1809,0.0000,6.2080,0.0000,6.2433,0.0000,6.2632
24/01/2008,0.0153,3.7555,0.0517,3.7095,0.0028,3.5770,0.2571,3.6701,0.0016,3.6776,0.0528,3.6626,0.0000,3.7835,0.0481,3.8345,0.0230,3.8130,0.0000,3.8351,0.0275,3.7980,0.5232,3.8804,0.1329,3.8495,0.0000,3.9088,0.0000,3.9399
25/01/2008,1.7600,5.5708,2.5133,5.6886,9.4111,5.6925,6.5829,5.7974,7.5344,5.8691,7.4873,5.8954,7.5954,5.6578,10.1949,5.8020,6.3639,5.7851,10.3857,5.8532,9.2848,5.8798,7.0468,5.8733,6.8988,5.8972,3.7206,5.9490,1.5311,5.9816
26/01/2008,1.2452,5.9018,0.0965,5.9033,0.0000,5.8030,0.0000,5.8467,0.0000,5.9300,0.0000,5.8984,0.3535,5.8968,0.0684,6.0212,0.1266,5.9117,0.0000,5.9982,0.0000,6.0335,0.0000,6.0910,0.0000,6.1332,0.0000,6.1741,0.0000,6.1984
27/01/2008,0.0000,4.2391,0.0000,4.2957,0.0000,4.5122,0.0000,4.6934,0.0000,4.8726,0.0000,4.7920,0.0000,4.6092,0.0000,4.9075,0.0000,4.6625,0.0000,4.9696,0.0000,5.0349,0.0000,5.2949,0.0000,5.3572,0.0000,5.4783,0.0000,5.5445
28/01/2008,0.0000,5.9166,0.0000,6.0752,0.0000,6.2192,0.0000,6.4610,0.0000,6.5430,0.0000,6.4951,0.0000,6.1257,0.0000,6.3544,0.0000,6.2666,0.0000,6.4258,0.0000,6.5049,0.0000,6.5381,0.0000,6.6201,0.0000,6.6537,0.0000,6.6812
29/01/2008,0.0000,5.7160,0.0000,5.9059,0.0000,6.1715,0.0000,6.4680,0.0000,6.4516,0.0000,6.4690,0.0000,5.9627,0.0000,6.2215,0.0000,6.1088,0.0000,6.3573,0.0000,6.4935,0.0000,6.5116,0.0000,6.5917,0.0000,6.7121,0.0000,6.7424
30/01/2008,0.0000,4.7574,0.0000,4.7787,0.0000,4.6628,0.0000,4.8209,0.0000,4.8605,0.0000,4.8299,0.0000,4.8789,0.0000,4.9950,0.0000,4.9319,0.0000,5.0069,0.0000,4.9143,0.0000,4.9655,0.0000,4.9155,0.0000,4.9264,0.0000,4.9467
31/01/2008,5.2211,3.6976,1.5428,3.7673,1.0806,3.7968,0.2371,3.9176,0.3377,3.9700,0.1915,3.9786,1.9594,3.7816,0.7456,3.9106,2.5479,3.8710,0.4429,4.0041,0.1742,4.0198,0.1255,4.0517,0.0107,4.1207,0.0000,4.1937,0.0000,4.2798
01/02/2008,3.1956,5.5323,4.9332,5.6397,5.0056,5.6526,3.0143,5.8972,2.6328,5.9302,2.6472,5.9063,3.5198,5.6277,2.2835,5.8440,3.2424,5.7879,1.8714,5.9456,1.0282,5.9661,0.0355,5.9925,0.0272,6.0212,0.0365,6.0537,0.1115,6.0777
02/02/2008,0.0000,6.0344,0.0545,6.0713,0.0000,6.1140,0.0000,6.3611,0.0000,6.3616,0.0000,6.4073,0.0000,6.1677,0.0000,6.3044,0.0106,6.2470,0.0000,6.3815,0.0000,6.5114,0.0000,6.5748,0.0000,6.6079,0.0000,6.5792,0.0000,6.5280
03/02/2008,0.0000,4.6675,0.0000,4.7803,0.0000,4.8864,0.0000,5.0527,0.0000,5.2656,0.0000,5.1857,0.0000,4.9005,0.0000,5.1758,0.0000,5.0717,0.0000,5.3220,0.0000,5.3460,0.0000,5.3542,0.0000,5.3760,0.0000,5.4169,0.0000,5.5214
04/02/2008,0.0322,5.2605,0.5027,5.3358,3.8056,5.2991,1.3343,5.5216,0.6590,5.5212,0.9261,5.5102,0.0000,5.3316,0.0000,5.4414,0.0562,5.4316,0.0000,5.4995,0.7789,5.5120,2.4441,5.4904,6.3457,5.4910,5.8476,5.3652,2.8213,5.3434
05/02/2008,3.9272,4.4561,1.9595,4.6771,0.0000,4.8878,0.0000,5.2980,0.0000,5.3497,0.0359,5.3077,2.9235,4.7404,4.1570,5.0910,2.4826,4.9539,1.3000,5.2844,4.0055,5.4213,6.0068,5.4898,2.4650,5.5513,0.0222,5.7699,0.0000,5.8356
06/02/2008,0.0998,4.4991,0.0319,4.5469,0.0056,4.6427,0.1686,4.8633,0.1787,5.1382,0.3768,5.0243,0.0857,4.8910,0.2456,5.1400,0.1108,4.9584,0.3286,5.2193,0.6529,5.1822,0.4695,5.0996,0.4885,5.0958,0.4365,4.8936,0.9016,4.7790
07/02/2008,4.7506,4.3075,3.6513,4.4546,0.1750,4.5332,0.0257,4.8614,0.0197,4.9983,0.0162,4.9748,3.6120,4.5992,1.7380,4.8978,1.7032,4.7629,0.1857,5.0978,0.0608,5.1204,0.0327,5.1734,0.0000,5.3134,0.0000,5.3667,0.0000,5.4097
08/02/2008,0.1460,3.5772,0.0355,3.6976,0.0000,3.7124,0.0000,4.0171,0.0000,4.0777,0.0000,4.0310,0.0005,3.7693,0.0000,3.9717,0.0018,3.8793,0.0000,4.0175,0.0000,4.0861,0.0000,4.1141,0.0000,4.1856,0.0000,4.2129,0.0000,4.2217
09/02/2008,1.7312,4.1581,1.1223,4.2761,0.3639,4.3444,0.1143,4.6551,0.0607,4.7090,0.0704,4.6682,0.0691,4.3721,0.0456,4.5863,0.1720,4.4994,0.0000,4.7862,0.0011,4.7918,0.0000,4.8715,0.0000,4.9620,0.0000,4.9833,0.0000,5.0146
10/02/2008,1.7190,4.7565,0.6543,4.8336,0.0000,4.8857,0.0000,5.1156,0.0000,5.1734,0.0000,5.2017,0.0415,4.9163,0.0000,5.0993,0.5226,5.0015,0.0000,5.1477,0.0000,5.2576,0.0000,5.2406,0.0000,5.3405,0.0000,5.3552,0.0000,5.2559
11/02/2008,0.0000,5.2305,0.0000,5.2864,0.0000,5.2281,0.0000,5.3968,0.0000,5.4340,0.0000,5.4185,0.0000,5.3059,0.0000,5.4046,0.0000,5.3683,0.0000,5.4457,0.0000,5.4499,0.0000,5.3717,0.0000,5.3564,0.0000,5.3703,0.0000,5.3868
12/02/2008,0.0232,4.5922,0.0055,4.8552,0.0000,5.0536,0.0000,5.3648,0.0000,5.3712,0.0000,5.3870,0.0000,4.7447,0.0000,4.9967,0.0000,5.0088,0.0000,5.3071,0.0000,5.3377,0.0000,5.3040,0.0000,5.3654,0.0000,5.4267,0.0000,5.4761
13/02/2008,0.1864,4.2774,0.0999,4.4550,0.0000,4.6517,0.0000,4.9006,0.0000,4.9406,0.0000,4.9093,0.0005,4.5081,0.0000,4.7721,0.0036,4.6753,0.0000,4.9638,0.0000,4.9871,0.0000,5.0427,0.0000,5.1446,0.0000,5.2027,0.0000,5.3370
14/02/2008,1.0626,4.7004,0.8238,4.9039,0.0000,5.0553,0.0000,5.3505,0.0000,5.3540,0.0000,5.3794,0.0171,4.9147,0.0114,5.2379,0.1312,5.1164,0.0000,5.3737,0.0000,5.4456,0.0000,5.4961,0.0000,5.5746,0.0000,5.6463,0.0000,5.7229
15/02/2008,0.0517,5.4820,0.0115,5.6275,0.0000,5.7078,0.0000,5.8211,0.0000,5.8487,0.0000,5.8312,0.0000,5.5815,0.0000,5.7605,0.0018,5.7266,0.0000,5.8384,0.0000,5.8481,0.0000,5.8327,0.0000,5.8732,0.0000,6.0234,0.0000,6.0502
16/02/2008,0.0000,5.7265,0.0000,5.8310,0.0000,5.9741,0.0000,6.0778,0.0000,6.1168,0.0000,6.0921,0.0000,5.7965,0.0000,5.9116,0.0000,5.9041,0.0000,6.1136,0.0000,6.1125,0.0000,6.0972,0.0000,6.1257,0.0000,6.1324,0.0000,6.2464
17/02/2008,0.0000,5.9612,0.0000,6.0054,0.0000,5.9910,0.0000,6.0564,0.0000,6.0497,0.0000,6.0322,0.0000,5.9773,0.0000,6.0118,0.0000,6.0275,0.0000,6.0352,0.0000,6.0137,0.0000,5.9818,0.0000,5.9901,0.0000,6.0006,0.0000,6.0308
18/02/2008,0.0000,5.6432,0.0000,5.6108,0.0000,5.5007,0.0000,5.5621,0.0000,5.6698,0.0000,5.6102,0.0000,5.6276,0.0000,5.6670,0.0000,5.6514,0.0000,5.6519,0.0000,5.6645,0.0000,5.6783,0.0000,5.6977,0.0000,5.7218,0.0000,5.6630
19/02/2008,0.0630,5.8065,0.0060,5.8154,0.0000,5.7438,0.0000,5.8899,0.0000,5.8732,0.0000,5.8755,0.0092,5.8006,0.0000,5.8590,0.0023,5.8439,0.0000,5.8480,0.0000,5.8718,0.0000,5.8673,0.0000,5.8869,0.0000,5.9127,0.0000,6.0857
20/02/2008,0.5632,2.7021,0.1279,2.7946,0.0000,2.9126,0.0000,3.2033,0.0000,3.2974,0.0000,3.2986,0.2286,2.9237,0.2127,3.1927,0.1284,3.0837,0.1286,3.4457,0.3328,3.4715,0.4809,3.5764,0.1868,3.6666,0.0000,3.8074,0.0000,4.0350
21/02/2008,1.8299,4.4831,1.0396,4.6612,0.7639,4.8199,1.0457,5.2500,0.7459,5.2917,1.1592,5.2627,0.9281,4.7669,1.9418,5.1240,0.9449,4.9924,0.8857,5.3110,0.7936,5.3344,0.2441,5.3743,0.3502,5.4761,0.1746,5.4946,0.1131,5.5074
22/02/2008,0.1117,3.6659,0.2053,3.8150,1.1500,3.8914,1.4143,4.2103,1.2066,4.3191,1.2380,4.3268,0.0000,3.8535,0.0000,4.0883,0.0589,4.0452,0.1286,4.3025,0.2139,4.3429,0.0000,4.2972,0.0000,4.3632,0.0000,4.4060,0.0000,4.3088
23/02/2008,1.3046,3.5548,2.0459,3.6206,1.2806,3.7888,0.7114,4.1043,0.4000,4.2066,0.6366,4.2321,1.0544,3.8753,0.6316,4.1896,0.9226,3.9701,0.6429,4.3572,0.5879,4.4365,0.3036,4.5755,0.2449,4.6815,0.0476,4.7271,0.0000,4.7800
24/02/2008,0.0508,3.9759,0.0636,4.1302,0.0000,4.1765,0.0000,4.4446,0.0000,4.5154,0.0000,4.5202,0.0765,4.1461,0.0342,4.4244,0.0000,4.3276,0.0000,4.5458,0.0000,4.6439,0.0000,4.6408,0.0000,4.7915,0.0000,4.8710,0.0000,4.8943
25/02/2008,0.0146,4.3831,0.0765,4.4775,0.0000,4.6263,0.0000,4.8127,0.0000,4.8145,0.0000,4.8305,0.0000,4.5454,0.0000,4.7380,0.0036,4.6488,0.0000,4.8408,0.0000,4.8772,0.0000,4.9453,0.0000,5.0250,0.0000,5.0403,0.0000,5.0852
26/02/2008,0.0000,4.3657,0.0000,4.4957,0.0000,4.5732,0.0000,4.7768,0.0000,4.8057,0.0000,4.7892,0.0000,4.5493,0.0000,4.7572,0.0000,4.6784,0.0000,4.8361,0.0000,4.8437,0.0000,4.8617,0.0000,4.8929,0.0000,4.9173,0.0000,4.9502
27/02/2008,0.0374,3.8824,0.0156,4.0395,0.0000,4.1443,0.0000,4.4296,0.0000,4.4613,0.0000,4.4361,0.0000,4.0678,0.0000,4.2704,0.0018,4.2274,0.0000,4.4830,0.0000,4.4853,0.0000,4.3681,0.0000,4.4564,0.0000,4.3989,0.0000,4.4179
28/02/2008,0.0278,3.6766,0.1158,3.7808,0.4722,3.8988,0.1229,4.1429,0.0951,4.1907,0.0852,4.1950,0.0097,3.8378,0.0114,4.1014,0.0063,3.9896,0.0000,4.2140,0.0075,4.2868,0.0241,4.3427,0.0881,4.4065,0.4603,4.5397,0.3918,4.5747
29/02/2008,0.0881,3.5698,0.1108,3.6241,0.0000,3.6571,0.0000,3.9258,0.0000,3.9642,0.0000,3.9740,0.0157,3.7440,0.0114,3.9538,0.0099,3.8409,0.0000,4.0259,0.0000,4.1110,0.0000,4.2405,0.0000,4.3144,0.0000,4.3658,0.0000,4.5009
01/03/2008,0.0506,4.2365,0.0000,4.2587,0.0000,4.2585,0.0000,4.3615,0.0000,4.3668,0.0000,4.3778,0.0005,4.2863,0.0000,4.3449,0.0000,4.3128,0.0000,4.3597,0.0000,4.3906,0.0000,4.3982,0.0000,4.4181,0.0000,4.4361,0.0000,4.5086
02/03/2008,0.0000,4.4912,0.0000,4.5329,0.0000,4.5688,0.0000,4.7370,0.0000,4.7744,0.0000,4.7471,0.0000,4.5294,0.0000,4.6846,0.0000,4.6044,0.0000,4.7671,0.0000,4.7866,0.0000,4.7793,0.0000,4.8154,0.0000,4.8259,0.0000,4.8426
03/03/2008,0.0000,4.8929,0.0000,4.9092,0.0000,4.8517,0.0000,4.9494,0.0000,4.9222,0.0000,4.9165,0.0000,4.8668,0.0000,4.9035,0.0000,4.9050,0.0000,4.8900,0.0000,4.8980,0.0000,4.8873,0.0000,4.9194,0.0000,4.9610,0.0000,4.9913
04/03/2008,0.0000,4.1460,0.0000,4.0034,0.0000,3.8807,0.0000,3.7031,0.0000,3.7297,0.0000,3.7008,0.0000,4.1292,0.0000,4.0046,0.0000,3.9725,0.0000,3.8315,0.0000,3.7777,0.0000,3.8667,0.0000,3.8153,0.0000,3.8873,0.0000,3.9191
05/03/2008,0.0000,4.7394,0.0234,4.7941,0.0000,4.8432,0.0000,4.9008,0.0000,4.9131,0.0000,4.9140,0.0000,4.8354,0.0000,4.9070,0.0000,4.8687,0.0000,4.9339,0.0000,4.9556,0.0000,4.9667,0.0000,4.9949,0.0000,5.1225,0.0000,5.1602
06/03/2008,0.0000,4.5459,0.0000,4.6536,0.0000,4.7153,0.0000,4.8551,0.0000,4.8786,0.0000,4.8709,0.0000,4.7122,0.0000,4.8708,0.0000,4.8136,0.0000,4.9749,0.0000,4.9704,0.0000,4.9599,0.0000,4.9960,0.0000,4.9921,0.0000,5.0101
07/03/2008,0.0266,4.2547,0.1004,4.2982,0.0000,4.3621,0.0000,4.5402,0.0000,4.5758,0.0000,4.5489,0.0000,4.4125,0.0000,4.6244,0.0036,4.4753,0.0000,4.6422,0.0000,4.6819,0.0000,4.6889,0.0000,4.7078,0.0000,4.7169,0.0000,4.8381
08/03/2008,0.1579,4.4565,0.0613,4.5029,0.0000,4.5783,0.0000,4.7628,0.0000,4.7739,0.0000,4.7479,0.0484,4.5696,0.0114,4.7256,0.0199,4.6635,0.0000,4.7798,0.0000,4.8235,0.0000,4.8868,0.0000,4.9256,0.0000,5.0632,0.0000,5.0887
09/03/2008,0.0000,4.6731,0.0000,4.7441,0.0000,4.8305,0.0000,4.8990,0.0000,4.9362,0.0000,4.9197,0.0000,4.7847,0.0000,4.8702,0.0000,4.8164,0.0000,4.9287,0.0000,4.9341,0.0000,4.9838,0.0000,5.0410,0.0000,5.0366,0.0000,5.0360
10/03/2008,0.0000,5.3054,0.0000,5.3206,0.0000,5.2781,0.0000,5.3641,0.0000,5.3723,0.0000,5.3932,0.0000,5.2805,0.0000,5.2949,0.0000,5.3197,0.0000,5.3346,0.0000,5.4177,0.0000,5.4294,0.0000,5.4646,0.0000,5.4838,0.0000,5.4464
11/03/2008,0.0554,4.1163,0.0195,4.2837,0.0000,4.4706,0.0000,4.6265,0.0000,4.6343,0.0000,4.6336,0.0350,4.2735,0.0114,4.4712,0.0018,4.4045,0.0000,4.6156,0.0000,4.6487,0.0000,4.6827,0.0000,4.8149,0.0000,4.8938,0.0000,4.9661
12/03/2008,0.0031,4.2080,0.0000,4.3193,0.0000,4.4463,0.0000,4.5303,0.0000,4.5426,0.0000,4.5319,0.0101,4.3304,0.0114,4.5058,0.0000,4.4307,0.0000,4.5559,0.0000,4.5861,0.0000,4.6959,0.0000,4.7453,0.0000,4.8610,0.0000,4.9333
13/03/2008,0.0000,4.7204,0.0000,4.7812,0.0000,4.7860,0.0000,4.9084,0.0000,4.9556,0.0000,4.9419,0.0000,4.7658,0.0000,4.8765,0.0000,4.8500,0.0000,4.9269,0.0000,4.9579,0.0000,4.9684,0.0000,5.0268,0.0000,5.0538,0.0000,5.0692
14/03/2008,0.0000,4.7175,0.0000,4.7240,0.0000,4.6829,0.0000,4.7772,0.0000,4.7745,0.0000,4.7592,0.0000,4.7961,0.0000,4.8317,0.0000,4.8035,0.0000,4.8807,0.0000,4.8724,0.0000,4.8674,0.0000,4.8973,0.0000,4.8973,0.0000,4.9137
15/03/2008,0.0000,4.1091,0.0000,4.1928,0.0000,4.3108,0.0000,4.4550,0.0000,4.4479,0.0000,4.4410,0.0000,4.2162,0.0000,4.3278,0.0000,4.2861,0.0000,4.3964,0.0000,4.4357,0.0000,4.4790,0.0000,4.5646,0.0000,4.5976,0.0000,4.6256
16/03/2008,0.0000,4.9333,0.0000,4.9709,0.0000,4.9643,0.0000,5.0445,0.0000,4.9992,0.0000,5.0048,0.0000,4.9252,0.0000,4.9747,0.0000,4.9661,0.0000,4.9741,0.0000,5.0086,0.0000,5.0555,0.0000,5.1459,0.0000,5.3271,0.0000,5.3893
17/03/2008,0.0000,5.0658,0.0000,5.0845,0.0000,5.0517,0.0000,5.0669,0.0000,5.0899,0.0000,5.0730,0.0000,5.0302,0.0000,5.0428,0.0000,5.0598,0.0000,5.0466,0.0000,5.0596,0.0000,5.0905,0.0000,5.1461,0.0000,5.1747,0.0000,5.2633
18/03/2008,0.0000,4.6688,0.0000,4.6970,0.0000,4.6812,0.0000,4.8564,0.0000,4.9787,0.0000,4.9571,0.0000,4.8386,0.0000,5.0340,0.0000,4.9266,0.0000,5.1133,0.0000,5.1122,0.0000,5.1202,0.0000,5.1566,0.0000,5.1715,0.0000,5.1998
19/03/2008,0.0000,3.8456,0.0000,3.9261,0.0000,3.9457,0.0000,4.0925,0.0000,4.1167,0.0000,4.1056,0.0000,3.9499,0.0000,4.0504,0.0000,4.0284,0.0000,4.1304,0.0000,4.1464,0.0000,4.0771,0.0000,4.0961,0.0000,4.0997,0.0000,4.0388
20/03/2008,0.0000,3.3702,0.0000,3.4354,0.0000,3.5021,0.0000,3.7262,0.0000,3.7875,0.0120,3.7531,0.0000,3.5784,0.0000,3.8012,0.0000,3.6559,0.0000,3.8473,0.0044,3.8579,0.0000,3.9622,0.0000,4.0228,0.0000,4.0693,0.0000,4.1098
21/03/2008,0.1017,2.8279,0.0012,2.9258,0.0000,3.0135,0.0000,3.2551,0.0000,3.3452,0.0000,3.3092,0.2899,3.0143,0.0722,3.2315,0.0115,3.1274,0.0000,3.3862,0.0000,3.4136,0.0000,3.4808,0.0000,3.5597,0.0000,3.6567,0.0000,3.7280
